Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
2010-10,"1,548.60 ",332.00 ,466.90 ,521.50 ,696.70 ,914.90 ,302.00 ,"11,977.30 ",460.70 ,"1,686.60 ","1,893.50 ","1,384.20 ","1,115.30 ","4,294.40 ","1,464.80 ",581.60 ,"4,518.30 ",28.10 ,92.60 ,426.70 ,"4,544.50 ","1,582.60 ","2,829.40 ","1,316.00 ","1,665.30 ",749.40 ,"1,117.00 ",778.00 ,"1,548.60 ",332.00 ,466.90 ,521.50 ,696.70 ,914.90 ,302.00 ,"11,977.30 ",460.70 ,"1,686.60 ","1,893.50 ","1,384.20 ","1,115.30 ","4,294.40 ","1,464.80 ",581.60 ,"4,518.30 ",28.10 ,92.60 ,426.70 ,"4,544.50 ","1,582.60 ","2,829.40 ","1,316.00 ","1,665.30 ",749.40 ,"1,117.00 ",778.00 ,"2,029.80 ",689.80 ,578.20 ,"1,093.60 ",580.30 ,"2,382.80 ","1,272.50 ",321.50 ,12.50 ,"14,508.30 ",469.50 ,"2,641.20 ","2,327.10 ","1,464.40 ","1,078.60 ","7,507.30 ","1,644.60 ",738.80 ,"4,683.10 ",26.50 ,115.80 ,792.70 ,"5,461.10 ","2,052.00 ","2,379.20 ","1,620.00 ",0.00 ,718.50 ,982.40 ,"2,335.30 ","1,567.90 ",371.00 ,362.30 ,908.00 ,545.50 ,"1,051.80 ",988.50 ,299.80 ,0.00 ,"12,353.90 ",531.00 ,"1,951.70 ","2,052.00 ","1,449.00 ","1,017.80 ","5,072.20 ","1,613.00 ",699.40 ,"4,441.30 ",0.00 ,115.10 ,459.00 ,"4,299.70 ","1,843.60 ","2,580.00 ","1,304.80 ","1,860.10 ",663.90 ,"1,067.20 ","1,040.00 ","16,412.00 "
2010-11,"1,686.60 ",367.20 ,513.10 ,572.50 ,746.30 ,"1,008.40 ",331.80 ,"12,961.70 ",507.60 ,"1,886.60 ","2,095.20 ","1,537.00 ","1,234.80 ","4,753.60 ","1,574.80 ",636.80 ,"4,987.50 ",33.70 ,102.10 ,459.70 ,"4,997.70 ","1,740.30 ","3,075.70 ","1,458.40 ","1,788.40 ",839.90 ,"1,224.40 ",843.00 ,"1,686.60 ",367.20 ,513.10 ,572.50 ,746.30 ,"1,008.40 ",331.80 ,"12,961.70 ",507.60 ,"1,886.60 ","2,095.20 ","1,537.00 ","1,234.80 ","4,753.60 ","1,574.80 ",636.80 ,"4,987.50 ",33.70 ,102.10 ,459.70 ,"4,997.70 ","1,740.30 ","3,075.70 ","1,458.40 ","1,788.40 ",839.90 ,"1,224.40 ",843.00 ,"2,220.10 ",746.20 ,650.30 ,"1,214.10 ",640.60 ,"2,643.70 ","1,412.10 ",356.70 ,13.10 ,"15,731.00 ",516.40 ,"2,931.10 ","2,603.20 ","1,630.20 ","1,205.30 ","8,254.50 ","1,794.10 ",818.00 ,"5,173.40 ",31.20 ,126.90 ,875.40 ,"6,008.50 ","2,265.20 ","2,607.50 ","1,802.30 ",0.00 ,797.30 ,"1,094.50 ","2,582.40 ","1,699.70 ",406.60 ,401.40 ,996.70 ,602.60 ,"1,138.50 ","1,093.90 ",329.00 ,0.00 ,"13,557.70 ",589.50 ,"2,150.60 ","2,269.50 ","1,609.00 ","1,125.60 ","5,651.00 ","1,732.30 ",774.10 ,"4,899.30 ",0.00 ,126.90 ,516.00 ,"4,741.10 ","2,027.90 ","2,792.80 ","1,441.80 ","2,006.00 ",737.10 ,"1,179.30 ","1,129.40 ","17,782.00 "
2010-12,"1,844.90 ",417.40 ,558.80 ,625.50 ,806.70 ,"1,109.70 ",366.60 ,"13,705.40 ",555.70 ,"2,073.90 ","2,311.00 ","1,700.60 ","1,357.00 ","5,211.30 ","1,673.90 ",691.70 ,"5,470.60 ",39.10 ,111.70 ,513.80 ,"5,515.60 ","1,901.40 ","3,355.40 ","1,593.80 ","1,926.40 ",927.40 ,"1,329.00 ",915.60 ,"1,844.90 ",417.40 ,558.80 ,625.50 ,806.70 ,"1,109.70 ",366.60 ,"13,705.40 ",555.70 ,"2,073.90 ","2,311.00 ","1,700.60 ","1,357.00 ","5,211.30 ","1,673.90 ",691.70 ,"5,470.60 ",39.10 ,111.70 ,513.80 ,"5,515.60 ","1,901.40 ","3,355.40 ","1,593.80 ","1,926.40 ",927.40 ,"1,329.00 ",915.60 ,"2,446.40 ",794.00 ,718.20 ,"1,340.60 ",699.20 ,"2,918.90 ","1,554.20 ",391.00 ,14.50 ,"16,757.20 ",566.00 ,"3,196.40 ","2,894.70 ","1,811.70 ","1,341.40 ","9,123.00 ","1,951.60 ",875.80 ,"5,661.80 ",33.00 ,137.90 ,994.90 ,"6,672.20 ","2,475.90 ","2,862.00 ","1,976.60 ",0.00 ,888.90 ,"1,213.10 ","2,832.60 ","1,853.80 ",427.50 ,456.10 ,"1,086.90 ",662.30 ,"1,239.30 ","1,201.20 ",360.50 ,0.00 ,"14,458.80 ",652.70 ,"2,327.40 ","2,498.70 ","1,766.50 ","1,232.80 ","6,242.80 ","1,834.00 ",827.20 ,"5,202.40 ",0.00 ,137.30 ,604.80 ,"5,256.10 ","2,214.30 ","3,048.70 ","1,581.00 ","2,162.10 ",807.90 ,"1,293.80 ","1,228.50 ","19,641.00 "
2011-01,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,730.00 "
2011-02,280.10 ,96.80 ,70.20 ,99.10 ,126.60 ,163.20 ,57.40 ,"2,825.40 ",91.70 ,360.30 ,381.70 ,288.40 ,205.70 ,850.80 ,319.00 ,124.10 ,877.50 ,8.20 ,19.20 ,123.40 ,888.60 ,308.20 ,575.00 ,246.40 ,347.50 ,143.20 ,213.80 ,176.10 ,280.10 ,96.80 ,70.20 ,99.10 ,126.60 ,163.20 ,57.40 ,"2,825.40 ",91.70 ,360.30 ,381.70 ,288.40 ,205.70 ,850.80 ,319.00 ,124.10 ,877.50 ,8.20 ,19.20 ,123.40 ,888.60 ,308.20 ,575.00 ,246.40 ,347.50 ,143.20 ,213.80 ,176.10 ,403.90 ,49.50 ,152.20 ,239.80 ,121.00 ,413.50 ,262.00 ,71.60 ,3.40 ,"2,920.40 ",87.10 ,550.60 ,509.90 ,305.50 ,227.70 ,"1,455.00 ",375.90 ,152.40 ,869.20 ,3.40 ,21.20 ,147.00 ,"1,068.40 ",398.40 ,451.90 ,336.70 ,0.00 ,130.70 ,210.30 ,434.20 ,288.10 ,0.40 ,109.50 ,159.30 ,112.20 ,214.10 ,196.90 ,51.70 ,0.00 ,"3,066.90 ",100.50 ,396.30 ,423.20 ,299.00 ,282.20 ,"1,083.40 ",346.20 ,134.30 ,857.40 ,3.90 ,23.30 ,124.70 ,"1,065.70 ",362.00 ,511.30 ,248.10 ,380.70 ,123.50 ,229.60 ,223.40 ,"3,350.00 "
2011-03,431.20 ,146.30 ,101.40 ,156.30 ,192.80 ,249.20 ,88.10 ,"4,344.90 ",142.50 ,572.80 ,585.10 ,446.60 ,317.40 ,"1,335.50 ",487.40 ,195.10 ,"1,313.80 ",23.10 ,29.40 ,186.00 ,"1,415.20 ",472.20 ,906.60 ,381.30 ,530.40 ,218.90 ,334.90 ,261.60 ,431.20 ,146.30 ,101.40 ,156.30 ,192.80 ,249.20 ,88.10 ,"4,344.90 ",142.50 ,572.80 ,585.10 ,446.60 ,317.40 ,"1,335.50 ",487.40 ,195.10 ,"1,313.80 ",23.10 ,29.40 ,186.00 ,"1,415.20 ",472.20 ,906.60 ,381.30 ,530.40 ,218.90 ,334.90 ,261.60 ,632.50 ,74.30 ,234.20 ,360.80 ,183.40 ,675.30 ,416.30 ,86.00 ,5.50 ,"4,746.50 ",139.10 ,875.80 ,793.50 ,463.50 ,339.30 ,"2,357.40 ",571.10 ,236.50 ,"1,370.30 ",18.00 ,34.30 ,213.20 ,"1,708.30 ",604.30 ,724.70 ,536.90 ,0.00 ,199.90 ,330.00 ,719.40 ,452.20 ,0.70 ,166.30 ,258.70 ,177.20 ,295.30 ,302.60 ,79.70 ,0.00 ,"4,420.10 ",157.50 ,626.20 ,647.70 ,425.90 ,429.20 ,"1,644.20 ",526.70 ,225.10 ,"1,304.00 ",7.00 ,36.10 ,189.90 ,"1,429.40 ",550.20 ,799.60 ,382.80 ,582.10 ,189.00 ,351.30 ,334.30 ,"5,120.00 "
2011-04,579.20 ,193.30 ,141.10 ,222.10 ,275.40 ,330.10 ,124.20 ,"5,867.10 ",189.90 ,762.80 ,794.60 ,596.00 ,431.00 ,"1,802.90 ",652.90 ,265.40 ,"1,758.10 ",32.00 ,38.60 ,255.80 ,"1,892.00 ",636.40 ,"1,217.10 ",565.40 ,710.60 ,300.10 ,444.90 ,348.10 ,579.20 ,193.30 ,141.10 ,222.10 ,275.40 ,330.10 ,124.20 ,"5,867.10 ",189.90 ,762.80 ,794.60 ,596.00 ,431.00 ,"1,802.90 ",652.90 ,265.40 ,"1,758.10 ",32.00 ,38.60 ,255.80 ,"1,892.00 ",636.40 ,"1,217.10 ",565.40 ,710.60 ,300.10 ,444.90 ,348.10 ,861.10 ,99.60 ,308.20 ,482.60 ,248.00 ,944.10 ,571.50 ,120.50 ,7.60 ,"6,434.60 ",191.50 ,"1,191.20 ","1,075.30 ",618.70 ,446.00 ,"3,068.10 ",754.40 ,324.20 ,"1,831.10 ",26.50 ,47.10 ,294.60 ,"2,307.00 ",830.90 ,984.20 ,721.70 ,0.00 ,275.30 ,442.00 ,986.40 ,621.20 ,0.90 ,220.00 ,351.80 ,246.40 ,405.30 ,405.00 ,113.50 ,0.00 ,"6,010.70 ",213.20 ,836.10 ,876.50 ,572.20 ,566.70 ,"2,203.90 ",703.00 ,311.90 ,"1,730.60 ",10.40 ,48.40 ,263.00 ,"1,915.60 ",741.10 ,"1,097.20 ",567.90 ,774.60 ,258.70 ,459.80 ,445.50 ,"6,907.00 "
2011-05,736.00 ,240.70 ,181.50 ,290.20 ,352.70 ,412.40 ,161.50 ,"7,285.90 ",237.60 ,950.90 ,"1,008.20 ",790.00 ,545.20 ,"2,291.70 ",819.20 ,332.80 ,"2,229.40 ",40.40 ,47.40 ,321.60 ,"2,368.60 ",807.20 ,"1,531.40 ",704.00 ,894.50 ,388.00 ,544.50 ,432.30 ,736.00 ,240.70 ,181.50 ,290.20 ,352.70 ,412.40 ,161.50 ,"7,285.90 ",237.60 ,950.90 ,"1,008.20 ",790.00 ,545.20 ,"2,291.70 ",819.20 ,332.80 ,"2,229.40 ",40.40 ,47.40 ,321.60 ,"2,368.60 ",807.20 ,"1,531.40 ",704.00 ,894.50 ,388.00 ,544.50 ,432.30 ,"1,091.20 ",125.20 ,385.30 ,617.80 ,315.50 ,"1,236.40 ",726.70 ,156.00 ,9.80 ,"8,156.90 ",244.40 ,"1,501.30 ","1,379.90 ",784.10 ,568.00 ,"3,993.50 ",942.00 ,418.80 ,"2,354.00 ",31.30 ,59.20 ,375.90 ,"2,926.20 ","1,053.70 ","1,271.30 ",905.40 ,0.00 ,354.40 ,539.20 ,"1,266.20 ",791.50 ,1.20 ,273.90 ,455.40 ,320.20 ,509.70 ,512.30 ,144.90 ,0.00 ,"7,525.40 ",270.30 ,"1,055.30 ","1,115.00 ",774.70 ,710.60 ,"2,789.40 ",882.00 ,408.00 ,"2,197.40 ",13.80 ,61.00 ,331.90 ,"2,420.80 ",938.90 ,"1,402.10 ",705.50 ,975.20 ,329.00 ,560.60 ,558.50 ,"9,081.00 "
2011-06,881.10 ,290.50 ,219.40 ,363.20 ,426.10 ,491.20 ,208.50 ,"8,725.20 ",286.30 ,"1,131.00 ","1,213.40 ",944.80 ,702.60 ,"2,732.60 ",975.90 ,414.60 ,"2,705.10 ",48.90 ,57.70 ,390.20 ,"2,860.80 ",968.30 ,"1,863.50 ",847.00 ,"1,071.40 ",476.20 ,648.30 ,514.00 ,881.10 ,290.50 ,219.40 ,363.20 ,426.10 ,491.20 ,208.50 ,"8,725.20 ",286.30 ,"1,131.00 ","1,213.40 ",944.80 ,702.60 ,"2,732.60 ",975.90 ,414.60 ,"2,705.10 ",48.90 ,57.70 ,390.20 ,"2,860.80 ",968.30 ,"1,863.50 ",847.00 ,"1,071.40 ",476.20 ,648.30 ,514.00 ,"1,322.80 ",142.00 ,469.00 ,756.80 ,380.70 ,"1,522.70 ",884.60 ,199.30 ,11.80 ,"10,033.80 ",299.30 ,"1,801.30 ","1,694.20 ",954.30 ,690.20 ,"4,859.90 ","1,128.60 ",513.70 ,"2,886.10 ",36.30 ,72.70 ,478.30 ,"3,531.50 ","1,261.70 ","1,568.40 ","1,087.10 ",0.00 ,437.00 ,645.90 ,"1,546.40 ",957.20 ,1.40 ,330.30 ,553.20 ,388.60 ,620.80 ,612.60 ,183.50 ,0.00 ,"9,108.50 ",326.60 ,"1,261.30 ","1,343.60 ",931.00 ,855.70 ,"3,383.50 ","1,043.00 ",486.00 ,"2,681.60 ",17.20 ,73.30 ,403.60 ,"2,905.00 ","1,123.50 ","1,714.10 ",846.90 ,"1,171.50 ",400.80 ,662.10 ,667.90 ,"10,701.00 "
2011-07,"1,033.90 ",338.10 ,258.60 ,434.60 ,497.40 ,573.50 ,240.60 ,"10,129.00 ",333.70 ,"1,314.20 ","1,427.80 ","1,099.00 ",827.10 ,"3,152.90 ","1,137.00 ",488.00 ,"3,189.70 ",57.20 ,67.30 ,450.00 ,"3,356.90 ","1,132.00 ","2,228.50 ",996.80 ,"1,253.10 ",565.70 ,758.00 ,592.10 ,"1,033.90 ",338.10 ,258.60 ,434.60 ,497.40 ,573.50 ,240.60 ,"10,129.00 ",333.70 ,"1,314.20 ","1,427.80 ","1,099.00 ",827.10 ,"3,152.90 ","1,137.00 ",488.00 ,"3,189.70 ",57.20 ,67.30 ,450.00 ,"3,356.90 ","1,132.00 ","2,228.50 ",996.80 ,"1,253.10 ",565.70 ,758.00 ,592.10 ,"1,559.30 ",165.10 ,551.60 ,890.00 ,443.50 ,"1,860.60 ","1,034.20 ",228.00 ,13.90 ,"11,664.80 ",354.90 ,"2,103.30 ","2,003.80 ","1,121.30 ",815.40 ,"5,768.10 ","1,321.20 ",611.50 ,"3,394.60 ",43.00 ,82.50 ,566.10 ,"4,156.40 ","1,473.30 ","1,867.90 ","1,272.80 ",0.00 ,518.60 ,757.40 ,"1,809.30 ","1,125.40 ",1.70 ,384.40 ,677.80 ,458.70 ,731.80 ,715.70 ,213.20 ,0.00 ,"10,588.50 ",382.50 ,"1,469.90 ","1,578.70 ","1,084.10 ",996.80 ,"3,968.90 ","1,220.20 ",572.50 ,"3,164.70 ",20.70 ,82.20 ,466.10 ,"3,407.10 ","1,312.40 ","2,030.90 ",996.30 ,"1,371.20 ",471.10 ,768.80 ,774.10 ,"13,464.00 "
2011-08,"1,197.00 ",389.30 ,295.60 ,501.90 ,571.20 ,651.90 ,283.00 ,"11,418.40 ",384.00 ,"1,497.60 ","1,635.00 ","1,255.60 ",942.90 ,"3,582.70 ","1,298.20 ",650.80 ,"3,677.90 ",65.90 ,76.00 ,508.60 ,"3,851.20 ","1,298.40 ","2,559.50 ","1,150.80 ","1,422.20 ",666.20 ,875.70 ,675.20 ,"1,197.00 ",389.30 ,295.60 ,501.90 ,571.20 ,651.90 ,283.00 ,"11,418.40 ",384.00 ,"1,497.60 ","1,635.00 ","1,255.60 ",942.90 ,"3,582.70 ","1,298.20 ",650.80 ,"3,677.90 ",65.90 ,76.00 ,508.60 ,"3,851.20 ","1,298.40 ","2,559.50 ","1,150.80 ","1,422.20 ",666.20 ,875.70 ,675.20 ,"1,805.40 ",190.10 ,640.70 ,"1,018.90 ",517.40 ,"2,128.70 ","1,157.50 ",267.80 ,16.00 ,"13,347.50 ",411.10 ,"2,407.80 ","2,324.50 ","1,294.40 ",938.20 ,"6,644.70 ","1,514.20 ",709.00 ,"3,902.90 ",49.40 ,91.40 ,652.50 ,"4,805.30 ","1,686.10 ","2,141.20 ","1,480.60 ",0.00 ,612.60 ,873.20 ,"2,074.50 ","1,299.10 ",1.90 ,442.60 ,777.60 ,531.80 ,838.90 ,815.70 ,249.90 ,0.00 ,"12,045.90 ",440.20 ,"1,671.10 ","1,809.20 ","1,241.90 ","1,131.90 ","4,516.10 ","1,398.20 ",657.70 ,"3,638.40 ",24.50 ,91.20 ,532.30 ,"3,908.70 ","1,503.10 ","2,335.60 ","1,153.40 ","1,557.30 ",551.90 ,880.20 ,882.00 ,"15,472.00 "
2011-09,"1,352.50 ",430.40 ,331.30 ,569.20 ,633.20 ,725.10 ,329.60 ,"12,526.80 ",433.90 ,"1,674.60 ","1,853.50 ","1,409.50 ","1,063.30 ","4,068.50 ","1,453.60 ",730.60 ,"4,137.30 ",76.10 ,85.60 ,573.30 ,"4,332.60 ","1,463.80 ","2,879.60 ","1,296.50 ","1,595.90 ",769.80 ,998.50 ,757.10 ,"1,352.50 ",430.40 ,331.30 ,569.20 ,633.20 ,725.10 ,329.60 ,"12,526.80 ",433.90 ,"1,674.60 ","1,853.50 ","1,409.50 ","1,063.30 ","4,068.50 ","1,453.60 ",730.60 ,"4,137.30 ",76.10 ,85.60 ,573.30 ,"4,332.60 ","1,463.80 ","2,879.60 ","1,296.50 ","1,595.90 ",769.80 ,998.50 ,757.10 ,"2,046.70 ",222.10 ,722.80 ,"1,150.00 ",591.70 ,"2,356.10 ","1,311.10 ",311.50 ,18.10 ,"14,940.60 ",461.90 ,"2,725.40 ","2,637.80 ","1,454.10 ","1,068.50 ","7,482.70 ","1,699.10 ",830.80 ,"4,388.60 ",58.90 ,103.90 ,776.40 ,"5,423.70 ","1,887.20 ","2,448.70 ","1,671.30 ",0.00 ,706.90 ,994.50 ,"2,348.20 ","1,467.60 ",2.20 ,489.80 ,869.30 ,604.00 ,958.20 ,911.40 ,291.00 ,0.00 ,"13,263.80 ",498.30 ,"1,880.90 ","2,050.90 ","1,393.80 ","1,272.20 ","5,098.10 ","1,571.80 ",735.00 ,"4,089.10 ",28.20 ,102.60 ,603.40 ,"4,379.60 ","1,692.40 ","2,637.70 ","1,298.90 ","1,746.80 ",633.10 ,"1,000.70 ","1,002.70 ","17,023.00 "
2011-10,"1,505.80 ",477.30 ,368.60 ,637.00 ,714.50 ,804.50 ,378.50 ,"13,550.60 ",481.20 ,"1,836.30 ","2,072.90 ","1,564.90 ","1,191.80 ","4,581.00 ","1,610.90 ",806.70 ,"4,612.20 ",81.10 ,95.20 ,632.20 ,"4,780.70 ","1,632.00 ","3,189.60 ","1,440.40 ","1,768.60 ",871.40 ,"1,123.50 ",840.00 ,"1,505.80 ",477.30 ,368.60 ,637.00 ,714.50 ,804.50 ,378.50 ,"13,550.60 ",481.20 ,"1,836.30 ","2,072.90 ","1,564.90 ","1,191.80 ","4,581.00 ","1,610.90 ",806.70 ,"4,612.20 ",81.10 ,95.20 ,632.20 ,"4,780.70 ","1,632.00 ","3,189.60 ","1,440.40 ","1,768.60 ",871.40 ,"1,123.50 ",840.00 ,"2,267.20 ",245.60 ,799.20 ,"1,282.00 ",661.00 ,"2,653.40 ","1,461.30 ",358.30 ,19.30 ,"16,446.70 ",506.00 ,"3,002.60 ","2,927.10 ","1,615.80 ","1,189.50 ","8,335.60 ","1,883.90 ",916.50 ,"4,864.50 ",64.40 ,117.10 ,863.40 ,"5,987.30 ","2,088.40 ","2,765.40 ","1,858.50 ",0.00 ,805.80 ,"1,108.30 ","2,596.40 ","1,627.30 ",2.40 ,542.50 ,969.70 ,675.10 ,"1,094.60 ","1,014.80 ",336.10 ,0.00 ,"14,416.40 ",549.90 ,"2,059.00 ","2,281.70 ","1,540.60 ","1,408.70 ","5,702.60 ","1,739.20 ",805.10 ,"4,543.60 ",28.60 ,115.20 ,664.20 ,"4,819.80 ","1,882.10 ","2,933.50 ","1,441.30 ","1,930.30 ",717.30 ,"1,125.20 ","1,111.90 ","18,611.00 "
2011-11,"1,662.50 ",514.50 ,404.40 ,701.70 ,788.40 ,868.00 ,428.80 ,"14,440.50 ",534.70 ,"1,987.40 ","2,280.10 ","1,725.40 ","1,309.30 ","5,020.40 ","1,760.90 ",874.40 ,"5,007.90 ",86.40 ,105.00 ,670.40 ,"5,196.10 ","1,786.80 ","3,462.60 ","1,587.30 ","1,932.90 ",956.60 ,"1,230.60 ",915.20 ,"1,662.50 ",514.50 ,404.40 ,701.70 ,788.40 ,868.00 ,428.80 ,"14,440.50 ",534.70 ,"1,987.40 ","2,280.10 ","1,725.40 ","1,309.30 ","5,020.40 ","1,760.90 ",874.40 ,"5,007.90 ",86.40 ,105.00 ,670.40 ,"5,196.10 ","1,786.80 ","3,462.60 ","1,587.30 ","1,932.90 ",956.60 ,"1,230.60 ",915.20 ,"2,498.20 ",264.00 ,870.60 ,"1,416.90 ",734.80 ,"2,929.20 ","1,597.50 ",408.20 ,21.70 ,"17,835.20 ",552.20 ,"3,271.10 ","3,263.00 ","1,771.00 ","1,308.50 ","9,156.30 ","2,054.80 ",995.10 ,"5,304.50 ",70.70 ,129.70 ,947.20 ,"6,510.80 ","2,288.90 ","3,052.20 ","2,039.60 ",0.00 ,891.80 ,"1,219.00 ","2,845.70 ","1,786.80 ",2.60 ,582.80 ,"1,071.30 ",745.60 ,"1,220.00 ","1,098.50 ",383.40 ,0.00 ,"15,414.50 ",609.50 ,"2,213.10 ","2,500.20 ","1,677.00 ","1,543.90 ","6,277.00 ","1,899.20 ",867.40 ,"4,944.50 ",28.60 ,127.30 ,708.00 ,"5,228.80 ","2,050.90 ","3,198.50 ","1,586.60 ","2,109.80 ",786.90 ,"1,220.20 ","1,215.50 ","20,501.00 "
2011-12,"1,829.80 ",559.40 ,441.20 ,769.30 ,861.60 ,955.60 ,482.40 ,"15,442.40 ",588.90 ,"2,151.00 ","2,520.70 ","1,876.40 ","1,431.10 ","5,303.50 ","1,917.10 ",941.40 ,"5,417.90 ",91.90 ,114.60 ,732.00 ,"5,608.50 ","1,947.50 ","3,768.60 ","1,715.00 ","2,097.00 ","1,058.10 ","1,344.20 ","1,002.20 ","1,829.80 ",559.40 ,441.20 ,769.30 ,861.60 ,955.60 ,482.40 ,"15,442.40 ",588.90 ,"2,151.00 ","2,520.70 ","1,876.40 ","1,431.10 ","5,303.50 ","1,917.10 ",941.40 ,"5,417.90 ",91.90 ,114.60 ,732.00 ,"5,608.50 ","1,947.50 ","3,768.60 ","1,715.00 ","2,097.00 ","1,058.10 ","1,344.20 ","1,002.20 ","2,743.20 ",287.00 ,948.20 ,"1,560.30 ",812.80 ,"3,176.60 ","1,759.30 ",462.40 ,23.20 ,"19,226.80 ",596.60 ,"3,551.20 ","3,569.70 ","1,943.40 ","1,417.30 ","9,994.00 ","2,247.40 ","1,069.00 ","5,739.90 ",76.50 ,141.40 ,"1,035.40 ","7,033.70 ","2,482.80 ","3,369.20 ","2,233.30 ",0.00 ,980.20 ,"1,351.40 ","3,135.30 ","1,966.70 ",2.90 ,630.40 ,"1,166.90 ",819.80 ,"1,323.80 ","1,207.80 ",434.00 ,0.00 ,"16,450.70 ",667.50 ,"2,370.70 ","2,752.20 ","1,819.20 ","1,669.70 ","6,838.80 ","2,067.40 ",925.20 ,"5,349.20 ",28.60 ,139.50 ,766.00 ,"5,655.20 ","2,225.50 ","3,490.30 ","1,728.60 ","2,295.70 ",881.10 ,"1,323.20 ","1,329.90 ","22,660.00 "
2012-01,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,900.00 "
